TICKER,PUBLICATION_DATE,SUMMARY
TSLA,2017-08-09 17:43:00 +0000,"Tesla CEO Elon Musk has said the company will enter ""production hell"" to deliver its first..."
TSLA,2017-08-09 17:36:36 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Joe Kennedy is said to have exited the stock market in the late 1920s before the collapse of Wall Street after he got a stock tip from a shoe shine boy a sure sign market hysteria had taken hold 160 Today
TSLA,2017-08-09 17:28:00 +0000,Analyst Bill Selesky says strong demand for the Model 3 will drive margins to 25% target by 2018.
TSLA,2017-08-09 17:19:57 +0000,LOS ANGELES (AP) â€” Amber Heard says she has broken up with billionaire SpaceX and Tesla mogul Elon Musk.
TSLA,2017-08-09 16:38:06 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Nvidia Corporation NASDAQ NVDA stock has made a lot of bearish analysts look foolish over the past few years NVDA stock has nearly tripled over the past year risen 825 over the past three years and gained by
TSLA,2017-08-09 16:37:49 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Walt Disney Co 160 NYSE DIS dropped an anvil on Netflix Inc NASDAQ NFLX in its earnings report on Tuesday Beginning in 2019 Disney will pull its exclusive film licensing deal from Netflix
TSLA,2017-08-09 16:36:24 +0000,Shares of Elon Musk s Tesla Inc TSLA are up almost 10 in just the past week bringing the stock s year to date gain to over 66 That is undoubtedly stellar run for barely more than seven months of work and one that has recently been fueled by news of the company s plans for its
TSLA,2017-08-09 16:25:53 +0000,"Elon Musk calls Teslaâ€™s mammoth battery factory in Nevada an â€œalien mothership.â€ù For the carmakerâ€™s newest lenders, the plant might as well be in outer space."
TSLA,2017-08-09 16:14:00 +0000,Here are the big differences between the Tesla Model 3 and Chevrolet Bolt EV.
TSLA,2017-08-09 15:40:52 +0000,"InvestorPlace - Stock Market News, Stock Advice &#38; Trading Tips"
TSLA,2017-08-09 15:38:48 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Tesla Inc s NASDAQ TSLA CEO Elon Musk has long been a controversial and vocal mouthpiece for the electric car company often to the detriment of the company s stock 160 Musk s antics and off the cuff remarks
TSLA,2017-08-09 15:38:29 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Lithium has more uses than duct tape You ll find it in fireworks airplanes glass cookware and medicine cabinets It s even a key raw material for rocket fuel propellant and nuclear reactor coolant But that s not why I
TSLA,2017-08-09 15:38:07 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips 1 00 Dividend Investing Strategy 3 00 The Beat Down of the Retail Market What Challenges Do They Face 6 00 Apple Store vs Microsoft Store 9 15 Q2 Retail Losing
TSLA,2017-08-09 15:37:23 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Facebook Inc NASDAQ FB has struggled to move higher after reporting earnings on July 26 FB stock traded up to the 175 level following a profit beat but has since pulled back and struggled to make any
TSLA,2017-08-09 15:37:19 +0000,Tesla NASDAQ TSLA CEO Elon Musk has been busy this week hosting an investor event in Manhattan on Monday in connection with the electric car marker s 1 5 billion bond offering With his characteristic showmanship Musk brought a blue Model 3 along to the event in order to
TSLA,2017-08-09 15:06:00 +0000,"In his 2015 book, ""Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future,"" Ashlee Vance..."
TSLA,2017-08-09 15:04:00 +0000,The electric car maker continues to be thorn in side of short sellers.
TSLA,2017-08-09 14:37:35 +0000,During its brief history Tesla NASDAQ TSLA has missed many self imposed deadlines to bring products to market It has also routinely fallen short of its annual production goals These shortcomings have created a credibility problem for Elon Musk and the rest of the company
TSLA,2017-08-09 14:25:37 +0000,"In this series, weâ€™ll look at mainstream automakersâ€™ mixed performances in the first week of August. Weâ€™ll also see what significant developments took place in the auto industry."
TSLA,2017-08-09 14:23:48 +0000,"In fact, Ford stock is at risk of returning to the single-digits for the first time since 2012.  InvestorsÂ appear increasingly convinced that self-driving cars are on the way â€” and that Ford wonâ€™t be a part of that future.  While stocks like Tesla Inc (NASDAQ:TSLA) and Nvidia Corporation (NASDAQ:NVDA) soar on automotive optimism, Ford stock and that of peer General Motors Company (NYSE:GM) trade at single-digit earnings multiples."
TSLA,2017-08-09 14:08:10 +0000,"Nvidia Corporation (NASDAQ:NVDA) stock has made a lot of bearish analysts look foolish over the past few years.  NVDA stock has nearly tripled over the past year, risen 825% over the past three years and gained by a factor over 12 over the past half-decade.  At the risk of being one of those incorrect doomsayers, I do think Nvidia stock looks a bit stretched at this point."
TSLA,2017-08-09 14:00:00 +0000,The electric-car maker may be able to score some cheap debt.
TSLA,2017-08-09 12:35:00 +0000,Tesla CEO Elon Musk has an unfortunate habit of exaggerating and stretching the truth.
TSLA,2017-08-09 12:25:51 +0000,"The fast clip of reservations for the Model 3 is an indication Tesla is on a winning road, this analyst says."
TSLA,2017-08-09 11:01:15 +0000,"Stock futures fell overnight amid escalating tensions between President Trump and nuclear North Korea. Meanwhile, Walt Disney, Netflix and Priceline were notable losers."
TSLA,2017-08-09 10:00:04 +0000,Tesla has raised billions of dollars in equity by selling stock investors a story of unlimited growth. Now theyâ€™re hoping the same playbook will work with bond investors.
TSLA,2017-08-09 09:25:00 +0000,"From luxury cars to family haulers, these 10 fast cars are way quicker than they need to be -- and that's just the way we like it."
TSLA,2017-08-09 03:25:00 +0000,"From luxury cars to family haulers, these 10 fast cars are way quicker than they need to be -- and that's just the way we like it."
TSLA,2017-08-08 23:32:00 +0000,Analyst not surprisingly says that ramped up production should also help drive down costs.
TSLA,2017-08-08 23:30:00 +0000,"The lithium boom is accelerating and as auto manufacturers build more electric cars, lithium prices are poised to rise even further"
TSLA,2017-08-08 23:08:00 +0000,"Jim Cramer thinks Intel, led by CEO Brian Krzanich, could be forging ahead in some big ways."
TSLA,2017-08-08 22:44:00 +0000,"Jim Cramer thinks Intel, led by CEO Brian Krzanich, could be forging ahead in some big ways."
TSLA,2017-08-08 22:37:10 +0000,Tesla (TSLA) plans to raise $1.5 billion through senior notes offering to support the production of Model 3 sedan.
TSLA,2017-08-08 22:05:00 +0000,Don&apos;t let the summer heat stop you from buying shares of these five promising businesses.
TSLA,2017-08-08 21:13:00 +0000,Bond buyers love its junk-rated bonds as Tesla plans to burn through $2 billion in cash this year.
TSLA,2017-08-08 20:37:00 +0000,Big names like Tesla back in the news on Tuesday.
TSLA,2017-08-08 20:25:55 +0000,"Tesla's recent record cash burn so far does not seem to be scaring off bond buyers, Bloomberg reports."
TSLA,2017-08-08 20:25:55 +0000,"Tesla's recent record cash burn does not seem to be scaring off bond buyers, Bloomberg reports."
TSLA,2017-08-08 20:13:00 +0000,The electric-car maker gets a big upgrade from the Street.
TSLA,2017-08-08 20:08:00 +0000,"The $35,000 vehicle&apos;s battery is notably small considering its driving range."
TSLA,2017-08-08 19:41:09 +0000,"As autonomous vehicles draw ever nearer, everyoneâ€™s eyes are on Tesla Inc (NASDAQ: TSLA ), an innovator positioned to disrupt the wider U.S. economy. The firmâ€™s ingenuity threatens to render longstanding ..."
TSLA,2017-08-08 18:56:27 +0000,"Ford Motor executive chairman Bill Ford this spring led a management shake-up to shift the company faster into electric vehicles, self-driving cars and ride-sharing services. â€œThe role weâ€™re in now requires ..."
TSLA,2017-08-08 18:41:00 +0000,Bolt deliveries hit a new monthly high.
TSLA,2017-08-08 18:23:51 +0000,"Attempting to value Tesla, Argus Research gets its keyboard stuck on $444."
TSLA,2017-08-08 17:56:00 +0000,"There has been recent speculation that sales of Tesla Motorsâ€™ premium vehicles could be leveling off. The company already holds about a 30% share in the large luxury sedan segment, and its deliveries of Model S and Model X vehicles have remained at roughly the same levels over the last 4 quarters"
TSLA,2017-08-08 17:44:17 +0000,"When angel investor Jason Calacanis wrote Elon Musk a check for the first Tesla Model S, he never thought heâ€™d actually see the car. â€œWhat happened was the company was going out of business and I was at dinner with him,â€ù Calacanis told technology roundup show This Week in Tech (TwiT) during a 2015 interview.â€_"
TSLA,2017-08-08 17:44:17 +0000,"When angel investor Jason Calacanis wrote Elon Musk a check for the first Tesla Model S, he never thought heâ€™d actually see the car. â€œWhat happened was the company was going out of business and I was at dinner with him,â€ù Calacanis told technology roundup show This Week in Tech (TwiT) during a 2015 interview.â€_"
TSLA,2017-08-08 17:40:38 +0000,"The Dow Jones industrial average and S&P 500 hit record highs earlier today, but the major indexes trimmed gains in afternoon trading."
TSLA,2017-08-08 16:46:44 +0000,"When General Motors spun off its car-parts supplier in 1999, the idea was to unburden itself from a low-margin, commoditised business. Then the world's largest carmaker, GM wanted to focus on the part ..."
TSLA,2017-08-08 16:28:46 +0000,It looks like Tesla is having no difficulty selling billions in new debt to fund its ongoing...
TSLA,2017-08-08 16:17:00 +0000,Tesla seems even more bullish.
TSLA,2017-08-08 16:16:41 +0000,"Categories:  Yahoo FinanceGet free summary analysis Tesla, Inc. reports financial results for the quarter ended June 30, 2017. We analyze the earnings along side the following peers of Tesla, Inc. â€“ Ford Motor Company, General Motors Company, Honda Motor Co., Ltd. Sponsored ADR and Toyota Motor Corp. Sponsored ADR (F-US, GM-US, HMC-US and TM-US) that have also ... Read more<b>(Read more...)</b>"
TSLA,2017-08-08 15:27:00 +0000,"There is a new bull in town on Tesla (TSLA) and he sees the stock rising 21% over the next year.  Selesky says Tesla has been getting 1,800 Model 3 orders per day without any advertising or marketing so far."
TSLA,2017-08-08 15:25:00 +0000,"Argus Research now has the highest price target on Tesla, $444 a share."
TSLA,2017-08-08 15:06:59 +0000,"Take Tesla Inc (NASDAQ:TSLA) for example.  Apparently, last weekâ€™s earnings gap didnâ€™t deliver enough gains to TSLA stock owners.  Todayâ€™s pop provides a perfect excuse to take a fresh look at Tesla shares to discover if thereâ€™s a trade to be had."
TSLA,2017-08-08 14:26:40 +0000,Tesla Inc.â€™s Elon Musk is selling his dream. Bond investors seem to be closing their eyes and buying it.
TSLA,2017-08-08 13:57:00 +0000,"Sometimes itâ€™s better to be late to the game than never show up at all. After Tesla Inc (NASDAQ: TSLA ) shares have surged 73.5 percent so far in 2017, Argus analyst Bill Selesky stepped in Tuesday and ..."
TSLA,2017-08-08 13:50:37 +0000,Tesla just got its most bullish Wall Street forecast ever.
TSLA,2017-08-08 13:48:00 +0000,"Over the weekend, Barron's  Bill Alpert  warned investors to buy Tesla--the car--and avoid Tesla (TSLA), the stock.  Tesla's cash burn plays a large role in Alpert's bearish take--he notes that Tesla spent $1 billion during its second quarter, and will have to spend $2 billion more before the end of the year.  Argus analyst Bill Selesky, who upgraded Tesla to Buy from Hold, argues that it will be money well spent: Our upgrade reflects recent strong orders for the Model 3, which is expected to reach the market in the fourth quarter."
TSLA,2017-08-08 13:20:00 +0000,"Few of these funds are actively buying shares, but are letting their stakes balloon as the stock continues to rally."
TSLA,2017-08-08 13:10:52 +0000,"Jim McCaughan, CEO of Principal Global Investors, said holding Tesla bonds is ""risky""."
TSLA,2017-08-08 13:07:05 +0000,"According to recent data compiled by Thomson Reuters, 32% of analysts covering Tesla (TSLA) gave the stock a â€œbuyâ€ù recommendation."
TSLA,2017-08-08 12:37:22 +0000,"Tesla receives breathless press coverage and equal enthusiasm from stock investors. The electric carmakerâ€™s share price has surged by around 1,000% over the past few years, making the company more valuable than GM and Ford. Journalists, traders, and entrepreneurs hang on Tesla founder Elon Muskâ€™s every word. But Muskâ€™s magic will soon face a sternerâ€_"
TSLA,2017-08-08 12:08:03 +0000,"On August 3, Tesla's forward EV-to-EBITDA multiple was 38.9x."
TSLA,2017-08-08 11:43:00 +0000,What are the chances of a Draghi dovish surprise? I wouldn't bet the farm on anything.
TSLA,2017-08-08 11:15:25 +0000,Tesla is looking to secure its finances as it buckles down for Model 3 production.
TSLA,2017-08-08 08:25:51 +0000,"Tesla took a step toward financing its transformation from a niche builder of pricey luxury cars to a mass-market rival of Fords and Chevrolets, setting plans to raise $1.5 billion in its first-ever sale ..."
TSLA,2017-08-08 07:09:00 +0000,Principal Global Investors CEO Jim McCaughan discusses the future of Tesla and electric vehicles more broadly.
TSLA,2017-08-08 04:37:31 +0000,"Nissan is betting heavily on the new Leaf to reassert its electric-vehicle leadership, but the reaction to leaked photos of the car has been negative."
TSLA,2017-08-08 04:37:02 +0000,"Tesla chief Elon Muskâ€™s choice of debt to finance his Model 3, while the companyâ€™s share price is so strong, may turn out to be a mistake."
TSLA,2017-08-08 03:25:00 +0000,"From luxury cars to family haulers, these 10 fast cars are way quicker than they need to be -- and that's just the way we like it."
TSLA,2017-08-08 01:34:09 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips To say Twilio Inc NYSE TWLO has been a contentious stock would be a considerable understatement From an IPO price of in June of 2016 to a high of 70 96 three months later to the current price near 29 00 TWLO
TSLA,2017-08-07 23:35:55 +0000,On Friday Tesla NASDAQ TSLA lowered the price of the base version of its Model X SUV by 3 000 160 from 82 500 to 79 500 160 The price decrease puts the SUV s starting price just 5 000 above a similarly optioned Tesla Model S The Model X s price reduction comes as
TSLA,2017-08-07 23:30:00 +0000,"The biggest lithium volcano in the world has been minting millionaires for over a year, and now a new opportunity is opening up for those in the know"
TSLA,2017-08-07 23:25:00 +0000,"Jim Cramer says that investing homework can sometimes suppress opportunities and keep investors out of stocks like Amazon, Netflix and Tesla."
TSLA,2017-08-07 23:01:00 +0000,"Netflix, Amazon and Tesla may not pass the Lynch test, but at least 2 are worth buying."
TSLA,2017-08-07 23:00:00 +0000,"Get your plunger out, the week has started with a bang."
TSLA,2017-08-07 22:45:30 +0000,"Tesla will sell $1.5 billion in senior notes amid the launch of its Model 3 sedan, a week after the Silicon Valley auto makerâ€™s chief executive said it faces â€˜manufacturing hell.â€™"
TSLA,2017-08-07 22:45:00 +0000,"Jim Cramer says that investing homework can sometimes suppress opportunities and keep investors out of stocks like Amazon, Netflix and Tesla."
TSLA,2017-08-07 22:38:50 +0000,"U.S. residential solar company Sunrun Inc  on Monday reported second-quarter revenue and earnings  per share that fell short of Wall Street estimates, sending its  shares down nearly 10 percent in extended trading.  Sunrun is known for its no-money-down financing schemes for  residential systems that allow homeowners to pay monthly fees  for solar power and avoid tens of thousands of dollars in  upfront costs."
TSLA,2017-08-07 22:36:18 +0000,"Jim Cramer says doing traditional investing homework can sometimes keep investors out of lucrative stocks like Amazon, Netflix and Tesla."
TSLA,2017-08-07 22:16:24 +0000,"Tesla Inc (TSLA.O) said on Monday it would raise about $1.5 billion through its first-ever offering of junk bonds as the U.S. luxury electric car maker seeks fresh sources of cash to ramp up production of its new Model 3 sedan.  The move to issue junk bonds - lower-quality investments that offer higher yields - represents a bet by Tesla Chief Executive Elon Musk that bond investors will be as hungry as stock investors to back the company on expectations that its Model 3 will be a hit.  Tesla shares are up 67 percent this year, pushing the company's market value to about $60 billion, above that of top U.S. automakers General Motors Co (GM.N) and Ford Motor Co (F.N), even though Tesla has yet to make an annual profit."
TSLA,2017-08-07 21:51:00 +0000,"As Tesla looks to boost sales in the second half of the year, the Model X gets a price cut."
TSLA,2017-08-07 21:36:24 +0000,This aerial construction update shows just how grand Elon Musk&apos;s ambition is.
TSLA,2017-08-07 21:35:55 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips The cash burning ways of 160 Tesla Inc 160 NASDAQ TSLA have long been one of the biggest arguments flung by those who are bearish on TSLA stock 160 Tired of being a niche luxury brand for the rich
TSLA,2017-08-07 20:49:39 +0000,Tyson Foods investors have the summer weather to thank for a jump in their shares as Americans fired up their barbecues. Increased appetite at home and abroad for its beef and pork products bolstered sales ...
TSLA,2017-08-07 20:39:01 +0000,Following comments from management last week Tesla NASDAQ TSLA 160 announced 160 this morning that it intends to raise 1 5 billion in debt CEO Elon Musk acknowledged on the earnings call that the company may look to raise capital but was not considering an equity
TSLA,2017-08-07 20:36:00 +0000,"It's not surprising, but is certainly noteworthy that Tesla (TSLA) announce Monday it is selling $1.5 billion in senior unsecured notes.  CEO Elon Musk said last week that the company was considering turning to debt markets to bring its mass market Model 3 electric car to market.  The Wall Street Journal reports that TeslaÂ finished its latest quarter with $3 billion in cash, $2 billion of which it plans to spend in the second half of the year."
TSLA,2017-08-07 20:26:00 +0000,"Here are a few items of interest that made headline sin today's technology market: Shares of Apple (AAPL) jumped 1.53% to close at $158.79, making the tech titan the benchmarkâ€™s best performer.  In other news, Bloomberg reports that Apple intends to release a new Apple Watch that connects directly to cellular networks  Softbank (SFTBY) CEO Masayoshi Son  said Monday that Sprint (S) is nearing a deal, and expressed eagerness to invest in Uber Technologies or Lyft.  On Monday, Tesla (TSLA) CEO Elon Musk perplexed Wall Street by announcing plans to offer $1.5 billion of senior notes due in 2025 to raise money to help fund its Model S launch."
TSLA,2017-08-07 20:19:10 +0000,"Tesla chief Elon Muskâ€™s choice of debt to finance his Model 3, while the companyâ€™s share price is so strong, may turn out to be a mistake."
TSLA,2017-08-07 20:18:00 +0000,"If things go as planned, Tesla may not need to raise as much cash down the road."
TSLA,2017-08-07 20:05:46 +0000,"Tesla Inc's more than 66 percent rally for the year is prompting some funds to make an outsized bet on the electric car maker.  A total of 22 actively managed mutual funds and exchange-traded funds have more than 5 percent of their portfolios in the company, according to Morningstar data.  Few of these funds are actively buying shares, fund filings show, but instead are letting their stakes balloon as the stock continues to rally."
TSLA,2017-08-07 20:05:00 +0000,"Stocks rose slightly, with the Dow Jones industrial average closing in record territory for a..."
TSLA,2017-08-07 20:00:00 +0000,"A German consortium has announced plans to build a 34-GWh lithium-ion battery gigafactory, but Tesla is far from threatened by this development"
TSLA,2017-08-07 19:26:19 +0000,"As far as Gene Munster is concerned, Tesla Inc (NASDAQ: TSLA ) has no problem with appeal. â€œIt isnâ€™t about demand,â€ù the managing partner of Loup Ventures told Benzinga Wednesday. â€œThey have plenty of demand. ..."
TSLA,2017-08-07 18:39:00 +0000,The electric-car maker is tapping capital markets for the second time in 2017.
TSLA,2017-08-07 18:34:48 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Unveiling the latest generation of high end graphics cards should ve been a knockout punch for Advanced Micro Devices Inc NASDAQ AMD in its long competitive struggle with Nvidia Corporation 160 NASDAQ
TSLA,2017-08-07 18:08:00 +0000,"Essentially, itâ€™s borrowing money rather than asking its current shareholders to foot the bill.  Instead of taking on debt, Tesla could have issued new stock, which might have been the most efficient money-raising tool, since shares are worth 55% more today than they were a year ago.  Issuing stock would ask shareholders to give up a little bit of their ownership because Tesla would be divided into more shares."
TSLA,2017-08-07 18:04:34 +0000,Tesla is raising another $1.5 billion to fund manufacturing for its Model 3.
TSLA,2017-08-07 18:02:00 +0000,Shares ofÂ Tesla are down 0.39%Â at $355.53 a piece after the company announced on Monday...
TSLA,2017-08-07 17:36:17 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Tesla Inc NASDAQ TSLA 160 has quietly reduced the Model X price making good on the promise it made before the launch of the Model X notes Electrek Prior to the launch Elon
TSLA,2017-08-07 17:36:03 +0000,"Like anything Tesla CEO Elon Musk does, the naming of Tesla's newest sedan was very deliberate..."
TSLA,2017-08-07 17:35:28 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips U S stock futures are headed higher this morning with Wall Street looking toward a positive start as Friday s non farm payrolls data spills over Last week the Dow Jones Industrial Average logged
TSLA,2017-08-07 17:32:46 +0000,"Tesla has been rather tight-lipped with information about its all-new Model 3 electric car, until now. Production has begun of the much anticipated Tesla Model 3 electric car, putting the first c..."
TSLA,2017-08-07 17:31:30 +0000,"Tesla is to boost its cash reserves with another $1.5bn as it tries to stave off the liquidity pressures caused by its headlong rush to become a mass-market car producer. The latest capital raising, a ..."
TSLA,2017-08-07 16:43:22 +0000,"Beating Ford and GM is going to cost tons of money, which is why Tesla just announced a $1.5 billion bond offering.  Tesla has to produce 100 Model 3 units this month, then ramp up to 20,000 per month by December, to meet its own expectations."
TSLA,2017-08-07 16:39:51 +0000,For Immediate Release Chicago IL August 07 2017 Zacks com announces the list of stocks featured in the Analyst Blog Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets Stocks recently featured in the blog include
TSLA,2017-08-07 16:36:29 +0000,In this Market Foolery segment host Chris Hill and Motley Fool One s Bill Mann discuss the current state of affairs at the disruptive electric car company which exceeded expectations in its second quarter report but which has set an extremely high bar for its
TSLA,2017-08-07 16:33:21 +0000,"Tesla seeks to raise about $1.5 billion in a bond offering for production of its newest sedan, the Model 3. Fred Katayama reports."
TSLA,2017-08-07 16:14:00 +0000,"After raising billions of dollars from stock markets, Tesla is now planning to tap debt markets to fuel the production of its Model 3 mass market sedan."
TSLA,2017-08-07 16:04:00 +0000,Another celebrity relationship falls victim to 'scheduling conflicts.'
TSLA,2017-08-07 15:35:47 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Everyone with an Android device has been patiently waiting for Android O to launch A recent Tweet from David Ruddock speculates that the Alphabet Inc 160 NASDAQ GOOGL NASDAQ
TSLA,2017-08-07 15:32:07 +0000,"Rating Action: Moody's assigns B2 CFR to Tesla, B3 to unsecured notes; outlook is stable. Global Credit Research- 07 Aug 2017. New York, August 07, 2017-- Moody's Investors Service assigned a B2 Corporate ..."
TSLA,2017-08-07 15:29:57 +0000,"Tesla (Shutterstock photo)    This morning, we heard details of Tesla ( TSLA )â€™s borrowing plans. The company is looking for around $1.5 billion from the bond market to finance production of the Model 3 and prop up the balance sheet. One and a half billion dollars is a huge amount of debt however you look at it,"
TSLA,2017-08-07 15:26:48 +0000,"Tesla is raising $1.5 billion as it ramps up production of the Model 3 sedan, its first mass market electric car. The company said Monday that it planned to offer senior notes due in 2025 and would use ..."
TSLA,2017-08-07 15:20:58 +0000,"Electric car startup Faraday Future has put on hold its plan to build an assembly plant in Nevada, choosing instead to take over an existing facility in California."
TSLA,2017-08-07 15:15:00 +0000,Low-rolling-resistance tires and Autopilot helped.
TSLA,2017-08-07 15:15:00 +0000,Thereâ€™s some concern that sales of the automakerâ€™s older -- and pricier -- models are slowing down.
TSLA,2017-08-07 15:00:00 +0000,Elon Musk is tapping the capital markets for the second time this year.
TSLA,2017-08-07 14:56:00 +0000,Tesla Model X Is A Now A Bargain
TSLA,2017-08-07 14:50:00 +0000,The week has started with a bang.
TSLA,2017-08-07 14:46:00 +0000,Short selling has been a painful strategy for investors in 2017.
TSLA,2017-08-07 14:39:00 +0000,"According to Tesla's 2Q17 shareholder letter, Model 3 deliveries to non-employee customers could begin in 4Q17."
TSLA,2017-08-07 14:35:22 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Of course everyone in the Baby Boom generation remembers how uniting and inspiring the early orbits and moon landings were Such heroic efforts much like wars also advance learning and technology
TSLA,2017-08-07 14:26:00 +0000,"Elon Musk's auto manufacturing firm Tesla appears to be in the lead in the &quot;arms race&quot; for lithium-ion batteries, but others may be soon to follow, a former prominent Credit Suisse research head told CNBC on Monday."
TSLA,2017-08-07 14:22:54 +0000,Aug.07 -- Tesla Inc. will make its debut in the primary corporate bond market with a $1.5 billion bond offering to support production of the Model 3. Bloomberg's David Welch reports on &quot;Bloomberg Daybreak: Americas.&quot;
TSLA,2017-08-07 14:10:42 +0000,"Tesla plans to sell $1.5 billion in corporate bonds to help boost its cash position as it ramps up production of its newest car, the Model 3.  Tesla shares fell about half a percent ahead of the opening bell.  Teslaâ€™s goal is to produce 100 Model 3â€™s this month, and ramp up to 20,000 Model 3â€™s per month by December."
TSLA,2017-08-07 14:03:02 +0000,"The Zacks Analyst Blog Highlights: Apple, General Motors, Tesla, Northrop Grumman and Humana"
TSLA,2017-08-07 13:57:10 +0000,â€¢ Tesla said it would issue $1.5 billion in unsecured notes. â€¢ Issuing new debt...
TSLA,2017-08-07 13:28:46 +0000,"Among the companies with shares expected to trade actively in Monday's session are Brighthouse Financial Inc., Berkshire Hathaway Inc., Tesla Inc. and Horizon Pharma PLC."
TSLA,2017-08-07 13:24:00 +0000,"The Model X will start at $79,500 before tax credits."
TSLA,2017-08-07 13:15:00 +0000,"The &quot;Squawk on the Street&quot; team discusses Tesla's plans to ramp up production, shore up its balance sheet and lower the price on its SUV Model X."
TSLA,2017-08-07 13:11:08 +0000,"The Tesla Model 3 has been billed as a groundbreaking car. And in one respect, it is: It doesn't..."
TSLA,2017-08-07 13:09:58 +0000,"In 2Q17, Tesla's (TSLA) consolidated gross profits stood at $667 million with a gross margin of 23.9% on a GAAP basis."
TSLA,2017-08-07 13:08:02 +0000,"U.S. stock futures are headed higher this morning, with Wall Street looking toward a positive start as Fridayâ€™s non-farm payrolls data spills over.  Last week, the Dow Jones Industrial Average logged its ninth-straight daily gain, its longest winning streak since February.  At last check, futures on the Dow Jones Industrial Average were up 0.12%, Nasdaq-100 futures had added 0.16% and S&P 500 futures were lagging with a gain of 0.09%."
TSLA,2017-08-07 12:36:13 +0000,Friday August 4 2017 The Zacks Research Daily presents the best research output of our analyst team Today s Research Daily features new research reports on 16 major stocks including Apple AAPL General Motors GM and Tesla TSLA These research reports have been hand picked from
TSLA,2017-08-07 12:27:55 +0000,"Editor: Susan Thomas, +44 207 542 6880 Global Picture Desk: +65 6870 3775 Global Graphics Desk: +65 6870 3595 Receive this schedule by email: http://mediaexpress.reuters.com TOP STORIES Stocks reach new ..."
TSLA,2017-08-07 12:26:36 +0000,"Elon Muskâ€™s auto manufacturing firm Tesla appears to be in the lead in the â€œarms raceâ€ù for lithium-ion batteries, but others may be soon to follow."
TSLA,2017-08-07 12:26:36 +0000,"Elon Muskâ€™s Tesla could soon be overtaken in the global â€˜arms raceâ€™ for batteries, strategist says"
TSLA,2017-08-07 12:09:13 +0000,These are the stocks posting the largest moves before the bell.
TSLA,2017-08-07 12:00:35 +0000,Electric carmaker Tesla announced this morning that it plans to offer $1.5 billion in unsecured senior debt to support the ramping of Model 3 production.
TSLA,2017-08-07 11:55:00 +0000,Tesla&apos;s burning cash to the point where some short-sellers are betting against it.
TSLA,2017-08-07 11:53:43 +0000,"Apple (Shutterstock photo)    Apple ( AAPL ) shocked the market last week, delivering not only a top- and bottom-line beat when delivering its fiscal third quarter financial results, the tech giant provided strong fourth quarter guidance, effectively killing rumors that it would delay the launch of its"
TSLA,2017-08-07 11:41:07 +0000,"In 2Q17, Tesla (TSLA) reported GAAP revenues of $2.8 billion. This report reflected an increase of 119% year-over-year from $1.3 billion in revenues in 2Q16."
TSLA,2017-08-07 11:40:31 +0000,"Nissan is betting heavily on the new Leaf to reassert its electric-vehicle leadership, but the reaction to leaked photos of the car has been negative."
TSLA,2017-08-07 11:32:59 +0000,"The danger, it seems, is that it feels so obvious. And the obvious, of course, is always a risky proposition in the stock market. But itâ€™s hard to imagine the lack of volatility lingering much longer, ..."
TSLA,2017-08-07 11:17:57 +0000,Morning's with Maria guests discuss Tesla's decision to cut Model X prices and the charger shortage.
TSLA,2017-08-07 10:54:35 +0000,Tesla Inc. is selling bonds to bolster its balance sheet and support spending on the Model 3 sedan.
TSLA,2017-08-07 10:53:12 +0000,"Tesla Inc said on Monday it  intends to raise about $1.5 billion in a bond offering as the  U.S. automaker seeks to ramp up production of its newest  electric sedan, the Model 3.  The debt offering comes as Tesla receives thousands of  advance reservations for the Model 3, which were averaging at  about 1,800 per day since the car's launch in late July.  Elon Musk-led Tesla is counting on the Model 3, its least  pricey car, to become a profitable, mass market electric car  maker."
TSLA,2017-08-07 10:51:59 +0000,Tesla Inc. said Monday that it will sell $1.5 billion worth of debt to help shore up its balance sheet. The electric-car maker said it will sell senior unsecured debt obligations set to mature in 2025. ...
TSLA,2017-08-07 10:18:00 +0000,CEO Elon Musk used the occasion to highlight that this is the first electric vehicle to accomplish this.
TSLA,2017-08-07 10:00:00 +0000,"PALO ALTO, Calif., Aug. 07, 2017-- Tesla today announced that it intends to offer, subject to market and other conditions, $1.5 billion in aggregate principal amount of its senior notes due 2025. The Notes ..."
TSLA,2017-08-07 08:51:00 +0000,Werthstein Institute Chairman Giles Keating speaks about investing in lithium stocks given upcoming demand for electric cars.
