TICKER,PUBLICATION_DATE,SUMMARY
AAPL,2018-03-28 09:35:00 +0000,"Nir Vulkan, associate professor at Oxford Business School, said it is &quot;definitely time for disruption in education.&quot;"
AAPL,2018-03-28 04:50:23 +0000,The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy. - Uber Technologies Inc says it is not renewing its ...
AAPL,2018-03-28 04:35:32 +0000,Appleâ€™s business model makes it hard to compete with Google in budget-conscious education market.
AAPL,2018-03-28 04:34:35 +0000,"Apple said it added support for its Pencil digital stylus to the $329 entry-level iPad, as the device maker tries to shore up its dwindling share of the U.S. education market."
AAPL,2018-03-28 04:05:26 +0000,Here's how Xiaomi's new flagship smartphone stacks up against Apple and Samsung devices. (Source: Bloomberg)
AAPL,2018-03-28 04:00:51 +0000,"Britainâ€™s shrinking network of high street banks is an issue that greatly concerns me. I know it also worries many FT readers, who send dozens of letters and emails whenever I write about the subject. ..."
AAPL,2018-03-28 00:22:49 +0000,"PARIS/LONDON (Reuters) - Huawei, the world's No.3 smartphone maker, will use the launch of a new flagship phone in Paris on Tuesday to make fresh gains in Europe, a region where it has made strides against rivals Samsung Electronics <005930.KS> and Apple (AAPL.O).  With camera-rich features and aggressive pricing, the P20 series represent Huawei's fresh attempt to compete head-to-head with Samsung's Galaxy S9 and the iPhone X in the increasingly look-alike market for smartphones."
AAPL,2018-03-27 23:12:32 +0000,Later this year Apple NASDAQ AAPL is expected to launch three new smartphones The midprice model is expected to be a direct successor to the current iPhone X while the most expensive model is expected to be a larger version of the next generation iPhone X which I ll refer to
AAPL,2018-03-27 23:12:32 +0000,Later this year Apple NASDAQ AAPL is expected to launch three new smartphones The midprice model is expected to be a direct successor to the current iPhone X while the most expensive model is expected to be a larger version of the next generation iPhone X which I ll refer to
AAPL,2018-03-27 22:22:02 +0000,Apple makes augmented reality the centerpiece of its new 9.7-inch iPad.
AAPL,2018-03-27 22:12:43 +0000,During Apple s NASDAQ AAPL education focused event on Tuesday morning at Lane Tech College Prep High School the tech giant unveiled a new version of its 9 7 inch iPad as expected With a low starting price relative to its impressive specs the new iPad marks an
AAPL,2018-03-27 22:12:43 +0000,During Apple s NASDAQ AAPL education focused event on Tuesday morning at Lane Tech College Prep High School the tech giant unveiled a new version of its 9 7 inch iPad as expected With a low starting price relative to its impressive specs the new iPad marks an
AAPL,2018-03-27 22:12:36 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Leading the Apple Inc NASDAQ AAPL rumor mill today is news of new smartwatches coming in 2018 Today we ll look at that and other Apple Rumors for Tuesday Apple
AAPL,2018-03-27 22:12:36 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Leading the Apple Inc NASDAQ AAPL rumor mill today is news of new smartwatches coming in 2018 Today we ll look at that and other Apple Rumors for Tuesday Apple
AAPL,2018-03-27 22:12:07 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Today Apple Inc NASDAQ AAPL held its first major event of the year an Apple education event called Let s Take a Field Trip held in Chicago As expected the company introduced a new
AAPL,2018-03-27 22:12:07 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Today Apple Inc NASDAQ AAPL held its first major event of the year an Apple education event called Let s Take a Field Trip held in Chicago As expected the company introduced a new
AAPL,2018-03-27 22:03:00 +0000,About 55 percent of educators surveyed by Jamf said that they favor Mac because it's more secure.
AAPL,2018-03-27 21:45:02 +0000,___ How Facebook was able to siphon off phone call and text logs News that Facebook's Android app has been collecting call and text histories is another black eye for the social media giant. One big reason ...
AAPL,2018-03-27 21:41:00 +0000,But Blackberry&apos;s transition has little to do with smartphones and more to do with this critical business.
AAPL,2018-03-27 21:22:00 +0000,This Fool thinks so.
AAPL,2018-03-27 21:11:03 +0000,Apple brings its Apple Pencil to the new iPad. Here's a first look at all the cool things you can do with it.
AAPL,2018-03-27 21:00:03 +0000,Are Apple's offerings strong enough -- and priced competitively enough --- to challenge the Chromebook and Chrome ecosystem in the classroom?  Dan Patterson talks with Larry Dignan and Bill Detwiler about the March 27 announcement.
AAPL,2018-03-27 21:00:00 +0000,Could this be the catalyst Apple&apos;s iPad business needs?
AAPL,2018-03-27 20:54:03 +0000,"Jason Cipriani delivers a hands-on tour of how the new iPad works with Apple Pencil, on location at Apple's March 27 education event in Chicago. Read more: https://zd.net/2GcwiG2"
AAPL,2018-03-27 20:32:45 +0000,"Chicago The bell rang and I started panicking. There were people everywhere, but I didnâ€™t know anyone. I had my schedule from the administrators, and I needed to find classroom 125. I turned one way, and there was the auditorium. I turned the other way, and it was the cafeteria. I was late. Eventually, Iâ€_"
AAPL,2018-03-27 20:32:27 +0000,CHICAGO (AP) â€” The Latest on Apple's education event in Chicago (all times local):
AAPL,2018-03-27 20:15:24 +0000,"Wall Street's major indexes fell on Tuesday, led by technology shares like Microsoft and Apple. Fred Katayama reports."
AAPL,2018-03-27 20:14:50 +0000,Ahead of Spotify s direct listing on the New York Stock Exchange next week investors have been mulling over the information provided in the company s F 1 filing with the SEC It revealed a rapidly growing company with improving finances Though Spotify s net loss widened
AAPL,2018-03-27 20:14:50 +0000,Ahead of Spotify s direct listing on the New York Stock Exchange next week investors have been mulling over the information provided in the company s F 1 filing with the SEC It revealed a rapidly growing company with improving finances Though Spotify s net loss widened
AAPL,2018-03-27 20:12:59 +0000,"Apple wants to play a more prominent role in education, but it isn't willing to cut prices to make the grade. Instead, Apple is clinging to a thesis that has helped turn it into the world's most valuable ..."
AAPL,2018-03-27 20:10:55 +0000,"Though Apple is in third place in the education market, the company barely offered iPad price concessions to educators at a Tuesday event."
AAPL,2018-03-27 20:05:20 +0000,Apple introduced a new lower-priced iPad for students as the company seeks to regain ground lost to Alphabet and Microsoft in the education market.
AAPL,2018-03-27 19:55:33 +0000,Appleâ€™s business model makes it hard to compete with Google in budget-conscious education market.
AAPL,2018-03-27 19:55:15 +0000,"WASHINGTON (AP) â€” FBI officials could have tried harder to unlock an iPhone as part of a terrorism investigation before launching an extraordinary court fight with Apple Inc. in an effort to force it to break open the device, the Justice Department's watchdog said Tuesday."
AAPL,2018-03-27 19:32:40 +0000,"The Dow Jones Industrial Average was off more than 200 points in late-Tuesady afternoon trade, as shares of Microsoft Corp. and Apple Inc. , among the leaders of Monday's surge, came under heavy selling ..."
AAPL,2018-03-27 19:20:12 +0000,Who Would Benefit from a Trade War?  President Trump has toned down the steel and aluminum tariffs that he had imposed earlier this month.  President Trump has frequently spoken against Chinaâ€™s trade policies and talked about a 45% tax on Chinese imports during his Presidential election campaign.
AAPL,2018-03-27 19:15:28 +0000,"CHICAGO/SAN FRANCISCO (Reuters) - Apple Inc (AAPL.O) on Tuesday rolled out a new iPad and classroom software aimed at grabbing more of the U.S. education market, but did not cut the price of its entry-level tablet despite schools flocking to laptops costing a third less.  Apple is looking to reassert dominance in U.S. schools, where inexpensive laptops running software from Alphabet Inc's (GOOGL.O) Google and Microsoft Corp (MSFT.O) now top iPad by sales, offering a cheap way to get to cloud-based productivity tools.  The new iPad has a more powerful computing chip and an extensive set of new, free software for teachers to manage students and schoolwork."
AAPL,2018-03-27 19:11:49 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips In early February we ran headlong into a sharp stock market correction as the economy appeared to overheat Since then the biggest problems to sentiment have been a slew of self inflicted negative headlines
AAPL,2018-03-27 19:11:49 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips In early February we ran headlong into a sharp stock market correction as the economy appeared to overheat Since then the biggest problems to sentiment have been a slew of self inflicted negative headlines
AAPL,2018-03-27 19:00:06 +0000,Company unveils refreshed iPad in an effort to regain lost market share
AAPL,2018-03-27 18:53:28 +0000,Mar.27 -- Bloomberg Gadfly columnist Shira Ovide discusses the refreshed version of the iPad and Apple's push into the education market on &quot;Bloomberg Markets.&quot; Ovide's opinions are her own.
AAPL,2018-03-27 18:53:21 +0000,"Bloomberg Gadfly columnist Shira Ovide discusses the refreshed version of the iPad and Apple's push into the education market on ""Bloomberg Markets."" Ovide's opinions are her own. (Source: Bloomberg)..."
AAPL,2018-03-27 18:45:00 +0000,"Just before shares start trading on New York Stock Exchange, Spotify told investors it expects more strong growth."
AAPL,2018-03-27 18:34:30 +0000,"The Federal Bureau of Investigation did not exhaust possible solutions to unlock an iPhone connected to a gunman involved in a late-2015 shooting spree before seeking a court order to compel Apple Inc (AAPL.O) to help access the device, a U.S. Justice Department internal watchdog said on Tuesday.  The conclusion may pose challenges for the Trump administration in possible future litigation to force companies to help crack into encrypted devices.  Apple declined to comment."
AAPL,2018-03-27 18:33:58 +0000,"Google dominates US classrooms with its affordable laptops and free apps like Google Docs. Now Apple appears to be getting serious about recovering some share of the education market. Apple executives announced their latest education products at a Chicago high-school auditorium today (March 27) to an audience of journalists, analysts, educators, and students. The hour-longâ€_"
AAPL,2018-03-27 18:23:58 +0000,"The Justice Department's watchdog says FBI officials did not try as hard as possible to unlock an iPhone as part of a terrorism investigation, even as then-Director James Comey told Congress the bureau ..."
AAPL,2018-03-27 18:15:00 +0000,The news comes as Apple heads off against a growing number of iPhone rivals offering lower-cost smartphones in China.
AAPL,2018-03-27 18:12:09 +0000,Alphabet s NASDAQ GOOG NASDAQ GOOGL YouTube is the top streaming video site in the world Yet its streaming music service YouTube Music is tiny relative to market leaders Spotify and Apple NASDAQ AAPL Music YouTube believes that it can gain new subscribers
AAPL,2018-03-27 18:12:09 +0000,Alphabet s NASDAQ GOOG NASDAQ GOOGL YouTube is the top streaming video site in the world Yet its streaming music service YouTube Music is tiny relative to market leaders Spotify and Apple NASDAQ AAPL Music YouTube believes that it can gain new subscribers
AAPL,2018-03-27 18:12:02 +0000,"The Dow Jones Industrial Average briefly turned negative in afternoon trading on Tuesday, with the blue-chip average pressured by weakness in large-capitalization technology stocks. The Dow was flat at ..."
AAPL,2018-03-27 18:12:02 +0000,"The Dow Jones Industrial Average briefly turned negative in afternoon trading on Tuesday, with the blue-chip average pressured by weakness in large-capitalization technology stocks. The Dow was flat at ..."
AAPL,2018-03-27 18:03:20 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips As the market emerges from its second mini correction of 2018 it s time to be more discerning with your trading ideas One way to do that is to find stocks that have an established long term uptrend and solid
AAPL,2018-03-27 18:03:20 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips As the market emerges from its second mini correction of 2018 it s time to be more discerning with your trading ideas One way to do that is to find stocks that have an established long term uptrend and solid
AAPL,2018-03-27 17:46:00 +0000,"For Fitbit, the known for years as the fitness wristband company, smartwatches are arguably make-or-break products.  Its first launch, the Ionic, was mildly received last yearâ€”but its latest, the Versa, has been generally applauded since its arrival, at a $200 price point, in mid-March.  You can read more details by skimming reviews of the Versa, or just keep reading here, where weâ€™ve summarized some of the key observations of a number of reviewers looking at the latest offering of the Barronâ€™s Next 50 company."
AAPL,2018-03-27 17:45:00 +0000,YouTube wants to â€œfrustrate and seduceâ€ù its users into paying for its services.
AAPL,2018-03-27 17:43:00 +0000,"Apple will launch the fourth iteration of its smartwatch this fall, according to an analyst report obtained by 9to5Mac."
AAPL,2018-03-27 17:40:00 +0000,"At an hour-long event staged in a Chicago public high school auditorium this morning, Apple said it would introduce lower-priced devices and initiatives aimed at regaining market share at Americaâ€™s schools."
AAPL,2018-03-27 17:25:44 +0000,"Apple Inc on Tuesday rolled out a new iPad that works with its Apple Pencil and is aimed at grabbing more of the U.S. education market, but did not cut the price of the tablet despite fierce competition from cheaper laptops.  The device will have a more powerful computing chip and extensive new software features aimed at teachers and students but keep the existing starting price of $299 for students and $329 for the general public.  Apple is looking to reassert its dominance in U.S. schools, where inexpensive devices and laptops that are geared towards classroom use are seen as a way to hook young consumers."
AAPL,2018-03-27 16:50:10 +0000,"Apple Inc. is going head-to-head with Google in education, a market the iPhone maker helped pioneer but has let languish."
AAPL,2018-03-27 16:48:02 +0000,"Apple's newest tablet, the 9.7-inch iPad, is built to run augmented reality apps."
AAPL,2018-03-27 16:47:42 +0000,The Latest on Apple's education event in Chicago (all times local): 11:45 p.m. Apple is rolling out a new educational app and giving away extra online storage to teachers and students in an attempt to ...
AAPL,2018-03-27 16:25:02 +0000,Apple said it added support for its Pencil digital stylus to its entry-level iPad as the device maker tries to shore up its dwindling share of the U.S. education market.
AAPL,2018-03-27 16:24:00 +0000,TSX Avoids Wall Street Bloodbath -- Canadian Commentary
AAPL,2018-03-27 16:24:00 +0000,TSX Avoids Wall Street Bloodbath -- Canadian Commentary
AAPL,2018-03-27 16:13:32 +0000,"Apple Inc. unveiled, as expected, an updated iPad at an education event at Chicago's Lane Tech College Prep public high school on Tuesday. Apple's cheaper 9.7-inch iPad will support its Apple Pencil stylus. ..."
AAPL,2018-03-27 16:12:20 +0000,"Apple Inc. announced software geared toward students and teachers, part of a renewed push into the education market that includes a new iPad."
AAPL,2018-03-27 16:09:00 +0000,Netflix is driving up the pay in Hollywood as it aggressively poaches all sorts of workers.
AAPL,2018-03-27 16:05:10 +0000,In early trading on Tuesday shares of General Electric topped the list of the day s best performing Dow Jones Industrial Average components trading up 0 8 Year to date General Electric has lost about 25 6 of its value And the worst performing Dow component thus far on the day is
AAPL,2018-03-27 16:05:10 +0000,In early trading on Tuesday shares of General Electric topped the list of the day s best performing Dow Jones Industrial Average components trading up 0 8 Year to date General Electric has lost about 25 6 of its value And the worst performing Dow component thus far on the day is
AAPL,2018-03-27 16:03:49 +0000,Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel the biggest outflow was seen in the iShares Core S amp P 500 ETF where 40 500 000 units were destroyed or a 7 1 decrease week over week Among the largest underlying components of IVV
AAPL,2018-03-27 16:03:49 +0000,Looking at units outstanding versus one week prior within the universe of ETFs covered at ETF Channel the biggest outflow was seen in the iShares Core S amp P 500 ETF where 40 500 000 units were destroyed or a 7 1 decrease week over week Among the largest underlying components of IVV
AAPL,2018-03-27 16:03:04 +0000,Shares of Microsoft (MSFT) surged post the Morgan Stanley note placing the company as a contender to reach $1 trillion mark on the back of Azure.
AAPL,2018-03-27 16:02:44 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Is it time to step up and buy stocks after two straight days of steep declines Specifically should investors pile into the powerful PowerShares QQQ Trust Series 1 ETF NASDAQ QQQ
AAPL,2018-03-27 16:02:44 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Is it time to step up and buy stocks after two straight days of steep declines Specifically should investors pile into the powerful PowerShares QQQ Trust Series 1 ETF NASDAQ QQQ
AAPL,2018-03-27 16:01:00 +0000,"Building on its 40-year history in transforming education, AppleÂ® today announced a new 9.7-inch iPadÂ® with support for Apple PencilÂ®* and programs designed to spark student creativity and inspire them to succeed."
AAPL,2018-03-27 15:45:12 +0000,Apple Inc. unveiled a low-cost iPad geared toward students to better compete with Google Chromebooks in the education market.
AAPL,2018-03-27 15:40:00 +0000,"CNBC brings you fast, accurate, and actionable business news and market updates."
AAPL,2018-03-27 15:32:38 +0000,The saga of Apple Inc.â€™s war with Qualcomm Inc. over its lucrative use of patents has spilled into a U.K. court. But Qualcomm says their legal fight should stay firmly across the Atlantic.
AAPL,2018-03-27 15:32:00 +0000,"AppleÂ® today updated its most popular iPadÂ® with support for Apple PencilÂ® plus even greater performance, starting at $329. The new 9.7-inch iPad and Apple Pencil give users the ability to be even more creative and productive, from sketching ideas and jotting down handwritten notes to marking up screenshots."
AAPL,2018-03-27 15:29:00 +0000,"CNBC's Josh Lipton reports on Apple's product event that is focused on the education market, where they announced a new iPad with special pricing for students and schools."
AAPL,2018-03-27 15:28:00 +0000,"Apple, after once dominating in the classroom, is stepping back up to challenge Google and Microsoft for the throne of classroom tech."
AAPL,2018-03-27 15:26:00 +0000,"CNBC's Josh Lipton reports on Apple's product event that is focused on the education market, where they announced a new iPad."
AAPL,2018-03-27 15:21:00 +0000,Apple hosted the Tuesday event at Chicago's Lane Tech College Prep High School.
AAPL,2018-03-27 15:06:00 +0000,CNBCâ€™s Tech Check brings you the latest in tech news from CNBCâ€™s 1 Market in the heart of San Francisco.
AAPL,2018-03-27 15:02:58 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Since topping out in January shares of Universal Display Corporation NASDAQ OLED is trading at nearly 50 percent lower at a recent price of 107 Despite reporting a solid revenue growth
AAPL,2018-03-27 15:02:58 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Since topping out in January shares of Universal Display Corporation NASDAQ OLED is trading at nearly 50 percent lower at a recent price of 107 Despite reporting a solid revenue growth
AAPL,2018-03-27 14:54:00 +0000,CNBC's Josh Lipton previews Apple's product event that is focused on the education market.
AAPL,2018-03-27 14:49:00 +0000,"PARIS/LONDON (Reuters) - Huawei [HWT.UL], the world's No.3 smartphone maker, will use the launch of a new flagship phone in Paris on Tuesday to make fresh gains in Europe, a region where it has made strides against rivals Samsung Electronics <005930.KS> and Apple (AAPL.O).  With camera-rich features and aggressive pricing, the P20 series represent Huawei's fresh attempt to compete head-to-head with Samsung's Galaxy S9 and the iPhone X in the increasingly look-alike market for smartphones."
AAPL,2018-03-27 14:41:56 +0000,"For Windows laptops, the pricing sweet spot is $1,000. WSJ's David Pierce walks you through the best options from Microsoft, Dell, HP, Lenovo and Acer, and lands on an overall great pick. Photo/Video: ..."
AAPL,2018-03-27 14:31:00 +0000,"With no signs of an iPhone supercycle, it must 'segment its market and expand its installed base.'"
AAPL,2018-03-27 14:17:00 +0000,Apple CEO Tim Cook spoke out about 'dire' issues at the social media giant.
AAPL,2018-03-27 14:16:07 +0000,A Look at Last Week&apos;s Tech Sell-Off
AAPL,2018-03-27 14:13:14 +0000,"Eric Schoenstein, Jensen Investment Management portfolio manager, discusses the core of Apple's growth story and the future of tech stocks. He speaks on ""Bloomberg Daybreak: Americas."" (Source: ..."
AAPL,2018-03-27 14:05:12 +0000,"Apple is preparing to introduce new low-cost iPads and education software in a bid to win back students and teachers from Google andÂ Microsoft. Bloomberg's Mark Gurman reports on ""Bloomberg Daybreak: ..."
AAPL,2018-03-27 13:35:19 +0000,"PARIS/LONDON (Reuters) - Huawei (HWT.UL), the world's No.3 smartphone maker, will use the launch of a new flagship phone in Paris on Tuesday to make fresh gains in Europe, a region where it has made strides against rivals Samsung Electronics <005930.KS> and Apple (AAPL.O).  With camera-rich features and starting prices that analysts expect to be aggressive, the P20 series represent Huawei's fresh attempt to compete head-to-head with Samsung's Galaxy S9 and the iPhone X in the increasingly look-alike market for smartphones."
AAPL,2018-03-27 13:35:00 +0000,"Xiaomi just answered the iPhone X with the Mi MIX 2S, a phone that will compete with the iPhone X in China."
AAPL,2018-03-27 13:33:00 +0000,Face ID could be on its way to a lot of Apple products.
AAPL,2018-03-27 13:31:01 +0000,Apple (AAPL) is reportedly spending more than its stipulated budget of $1 billion for acquiring original content.
AAPL,2018-03-27 13:30:01 +0000,"Huawei Technologies Co. introduced its challenger to Apple Inc.â€™s iPhone X and Samsung Electronics Co.â€™s Galaxy S9, amid the companyâ€™s fallout with U.S. retailers, wireless carriers and government officials...."
AAPL,2018-03-27 13:30:00 +0000,Huawei launched its P20 and P20 Pro smartphones on Tuesday with the latter boasting a triple camera and 6.1-inch display.
AAPL,2018-03-27 13:28:01 +0000,"MSCI, Mattel, Apple and Cisco highlighted as Zacks Bull and Bear of the Day"
AAPL,2018-03-27 13:26:41 +0000,"Itâ€™s been six months since weâ€™ve had an Apple event to obsess about, but fear notâ€”the wait is finally over. Unlike its other unveilings, Appleâ€™s new products will not be revealed under the Californian sun, but instead at a public school on the north side of Chicago. Apple is expected to announce a low-cost iPadâ€_"
AAPL,2018-03-27 13:19:01 +0000,Alphabet&apos;s (GOOGL) Google launches first Chromebook tablet in a bid to maintain its dominance in the EdTech market.
AAPL,2018-03-27 13:09:00 +0000,Apple Launches New 9.7-Inch IPad
AAPL,2018-03-27 13:09:00 +0000,Apple Launches New 9.7-Inch IPad
AAPL,2018-03-27 13:09:00 +0000,Apple could unveil a 13-inch Retina MacBook and a cheaper 9.7-inch iPad.
AAPL,2018-03-27 12:35:57 +0000,"PARIS/LONDON (Reuters) - Huawei, the world's No.3 smartphone maker, will use the launch of a new flagship phone in Paris on Tuesday to make fresh gains in Europe, a region where it has made strides against rivals Samsung Electronics and Apple.  With camera-rich features and starting prices that analysts expect to be aggressive, the P20 series represent Huawei's fresh attempt to compete head-to-head with Samsung's Galaxy S9 and the iPhone X in the increasingly look-alike market for smartphones.  The P20 premium version, P20 Pro, comes with a triple camera and sensors that offer top-notch image definition among existing smartphones, Huawei said, in a clear response to camera upgrades for the Galaxy S9 unveiled in Barcelona last month."
AAPL,2018-03-27 12:27:06 +0000,"PARIS/LONDON, March 27 (Reuters) - Huawei, the  world's No.3 smartphone maker, will use the launch of a new  flagship phone in Paris on Tuesday to make fresh gains in  Europe, a region where it has made strides against rivals  Samsung Electronics and Apple.  With camera-rich features and starting prices that analysts  expect to be aggressive, the P20 series represent Huawei's fresh  attempt to compete head-to-head with Samsung's Galaxy S9 and the  iPhone X in the increasingly look-alike market for smartphones."
AAPL,2018-03-27 12:20:00 +0000,"NEW YORK, NY / ACCESSWIRE / March 27, 2018 / Shares of Apple and Netflix were both in the green by Monday's close, despite Netflix not even having any good news. Netflix has been banned from the Cannes ..."
AAPL,2018-03-27 12:16:30 +0000,"NEW DELHI/SAN FRANCISCO (Reuters) - U.S. technology giant Apple Inc (AAPL.O) and India's telecoms regulator are at loggerheads over the development of a government anti-spam mobile application, with user privacy at the heart of a deepening rift between the two sides.  The latest impasse comes after Apple in October agreed to provide some help to the regulator to tap into new iOS features to build the ""Do Not Disturb"" app, which allows users to report unsolicited calls and text messages as spam.  At issue has been Apple's contention that allowing the app broad access to customers' call and text logs could compromise privacy."
AAPL,2018-03-27 12:00:08 +0000,Apple Inc NASDAQ/NGS:AAPL
AAPL,2018-03-27 11:57:53 +0000,"NEW DELHI/SAN FRANCISCO (Reuters) - U.S. technology giant Apple Inc and India's telecoms regulator are at loggerheads over the development of a government anti-spam mobile application, with user privacy at the heart of a deepening rift between the two sides.  The latest impasse comes after Apple in October agreed to provide some help to the regulator to tap into new iOS features to build the ""Do Not Disturb"" app, which allows users to report unsolicited calls and text messages as spam.  At issue has been Apple's contention that allowing the app broad access to customers' call and text logs could compromise privacy."
AAPL,2018-03-27 11:57:20 +0000,"BlackBerry ( BB ) is set to report fourth quarter fiscal 2018 earnings results before the opening bell Wednesday. And Wall Street is eager to see if the extent to which the Canadian tech giant can monetize its recent deals.  Shares have risen 15% year to date and 41% in six months, driven by a combination of factors,"
AAPL,2018-03-27 11:57:20 +0000,"BlackBerry ( BB ) is set to report fourth quarter fiscal 2018 earnings results before the opening bell Wednesday. And Wall Street is eager to see if the extent to which the Canadian tech giant can monetize its recent deals.  Shares have risen 15% year to date and 41% in six months, driven by a combination of factors,"
AAPL,2018-03-27 11:53:54 +0000,The Internet of Things or IoT is the connection of formerly unconnected things to the Internet and it comes in many shapes and sizes A wearable technology device like the Apple NASDAQ AAPL Watch is an IoT device and so is a car that receives over the air updates to
AAPL,2018-03-27 11:53:54 +0000,The Internet of Things or IoT is the connection of formerly unconnected things to the Internet and it comes in many shapes and sizes A wearable technology device like the Apple NASDAQ AAPL Watch is an IoT device and so is a car that receives over the air updates to
AAPL,2018-03-27 11:48:42 +0000,"Apple Inc (AAPL.O) on Tuesday was widely expected to announce a lower-priced iPad aimed at helping it grab more of the U.S. educational market.  Apple in March 2017 lowered the price of its 9.7-inch tablet to $329, the lowest starting price ever for one of its full-sized tablets.  Apple's previous price cutting, along with software changes, have been followed by an improvement in iPad sales."
AAPL,2018-03-27 11:42:10 +0000,"In recent discussions about companies that are on track to become trillion-dollar behemoths, the two that most often commonly come up are Apple Inc. and Amazon.com Inc., but Morgan Stanley is throwing ..."
AAPL,2018-03-27 11:30:20 +0000,The company has to surmount a huge classroom lead held by Google's Chromebook.
AAPL,2018-03-27 11:20:54 +0000,CHICAGO (AP) â€” Apple is hoping to return to the head of the class in the competition to get high-tech products into U.S. classrooms.
AAPL,2018-03-27 11:03:23 +0000,"Bulls showed they aren&apos;t finished yet, but can stocks extend Monday&apos;s gains? Microsoft, Cisco, Apple, Nvidia, Alibaba and Applied Materials reclaimed 50-day lines."
AAPL,2018-03-27 10:47:19 +0000,"AAC Technologies, a key acoustic and haptic component supplier to Apple Inc , said it was looking to grow its sales by at least 25 percent in 2018, and that it does not expect any major impact from the China-U.S. trade situation.  Shares of AAC closed up 4.7 percent on Tuesday, versus a 0.79 percent rise for the benchmark Hang Seng Index, after the firm posted a 32 percent jump in net profit for 2017, despite tepid demand for its key customer Apple's iPhone X.  AAC, a maker of components such as speakers and receivers, supplies leading smartphone makers including Apple, Samsung Electronics and Huawei Technologies."
AAPL,2018-03-27 10:30:00 +0000,Fears that Tesla isnâ€™t capable of delivering on its revised production goals has pushed the cost of betting against its bonds to an all-time high.
AAPL,2018-03-27 10:13:00 +0000,"CNBC brings you fast, accurate, and actionable business news and market updates."
AAPL,2018-03-27 09:17:39 +0000,"As Xiaomi Corp. heads toward a potentially huge initial public offering, the Chinese startup has announced a new flagship smartphone aimed squarely at the high-end users that flock to Apple and Samsung ..."
AAPL,2018-03-27 09:06:28 +0000,"German media group Bertelsmann has warned that European Commission plans to impose a digital tax on internet companies such as Google, Apple and Facebook could hit European business even harder than their ..."
AAPL,2018-03-27 07:54:55 +0000,"Xiaomi Corp. unveiled its latest top-tier smartphone to bring the fight to Apple and Samsung, as the Chinese startup readies a highly anticipated initial public offering."
AAPL,2018-03-27 03:35:43 +0000,OlderÂ names with consumer resonance are a theme of the Taiwan company's acquisitions.
AAPL,2018-03-27 01:53:03 +0000,"German media group Bertelsmann has warned that European Commission plans to impose a digital tax on internet companies such as Google, Apple and Facebook could hit European businesses harder than the US ..."
AAPL,2018-03-27 01:46:00 +0000,"You may not have noticed the Internet of Things, but it&apos;s already all around you."
AAPL,2018-03-27 00:07:54 +0000,Spotify issued guidance for the first quarter and full year a week ahead of its public listing The news release included some headline grabbing numbers like the expectation for 198 million to 208 million total listeners by the end of the year with as many as 96 million of those
AAPL,2018-03-27 00:07:54 +0000,Spotify issued guidance for the first quarter and full year a week ahead of its public listing The news release included some headline grabbing numbers like the expectation for 198 million to 208 million total listeners by the end of the year with as many as 96 million of those
AAPL,2018-03-26 23:58:00 +0000,"Apple is set to embark on a rare but not unusual launch event in late Q1 on Tuesday 27th March. Taking place at the Lane Tech College Prep High School in Chicago, the event is expected to have a focus on educational matters."
AAPL,2018-03-26 23:31:00 +0000,Jim Cramer goes over the triggers that sent the stock market surging after a week of pain.
AAPL,2018-03-26 22:41:00 +0000,Jim Cramer goes over the triggers that sent the stock market surging after a week of pain.
AAPL,2018-03-26 22:30:00 +0000,Hint: Look lower down on the income statement.
AAPL,2018-03-26 22:15:00 +0000,Jim Cramer goes over the triggers that sent the stock market surging after a week of pain.
AAPL,2018-03-26 22:09:41 +0000,Many companies have embraced stock buybacks recently as a way to return capital to shareholders without forcing them to pay the taxes that a dividend payment would require Yet with rising ire against share repurchases a newly proposed rule could stop the companies that have
AAPL,2018-03-26 22:09:41 +0000,Many companies have embraced stock buybacks recently as a way to return capital to shareholders without forcing them to pay the taxes that a dividend payment would require Yet with rising ire against share repurchases a newly proposed rule could stop the companies that have
AAPL,2018-03-26 22:08:29 +0000,Paycom Software PAYC has been performing quite well since it reported impressive fourth quarter 2017 results The stock has gained 26 4 since the earnings release substantially outperforming the 4 9 rally of the industry it belongs to In the last reported quarter the company
AAPL,2018-03-26 22:08:29 +0000,Paycom Software PAYC has been performing quite well since it reported impressive fourth quarter 2017 results The stock has gained 26 4 since the earnings release substantially outperforming the 4 9 rally of the industry it belongs to In the last reported quarter the company
